timestamp,day,hour,bag_id,flight,terminal,zone,sensor,process,speed,vibration,temp,rfid_ok,jam,intervene,priority,result,screen_delay,vehicle_delay
2025-01-01 10:40:00,1,10,B008,FL101,T1,Zone_B,S-09,transport,1.7,7.8,59.8,1,0,0,0,1,,1.1
2025-01-02 07:39:00,2,7,B009,FL150,T3,Zone_B,C-02,checkin,1.59,3.2,49.1,1,0,0,0,0,,0.5
2025-01-02 07:43:00,2,7,B009,FL150,T3,Zone_B,S-13,screening,,3.8,45.6,1,0,0,0,1,1.6,
2025-01-02 07:46:00,2,7,B009,FL150,T3,Zone_B,S-23,sorting,,3.4,45.8,1,0,0,0,1,,
2025-01-02 07:48:00,2,7,B009,FL150,T3,Zone_B,S-02,transport,1.53,4.1,45.6,1,0,0,0,1,,1.2
2025-01-02 07:50:00,2,7,B010,FL115,T1,Zone_B,C-02,checkin,1.73,3.8,44.1,1,0,0,1,1,,0.5
2025-01-02 07:53:00,2,7,B010,FL115,T1,Zone_B,S-12,screening,,3.1,42.1,1,0,1,1,1,1.6,
2025-01-02 07:59:00,2,7,B010,FL115,T1,Zone_B,S-21,sorting,,3.6,48.0,1,0,0,1,1,,
2025-01-02 08:05:00,2,8,B010,FL115,T1,Zone_B,S-03,transport,1.67,4.2,42.2,1,0,1,1,1,,1.0
2025-01-02 06:36:00,2,6,B011,FL150,T2,Zone_C,S-01,transport,1.65,3.0,45.5,1,0,0,0,1,,0.7
2025-01-02 06:43:00,2,6,B011,FL150,T2,Zone_C,S-12,screening,,3.0,45.5,1,0,0,0,1,0.1,
2025-01-02 06:50:00,2,6,B011,FL150,T2,Zone_C,S-22,sorting,,3.3,49.6,1,1,0,0,1,,
2025-01-02 06:53:00,2,6,B011,FL150,T2,Zone_C,S-09,transport,1.87,5.3,51.5,1,0,0,0,1,,0.6
2025-01-02 13:38:00,2,13,B012,FL160,T3,Zone_C,C-01,checkin,1.74,4.3,48.6,1,0,0,1,1,,0.1
2025-01-02 13:41:00,2,13,B012,FL160,T3,Zone_C,S-13,screening,,4.0,48.3,1,0,0,1,1,2.3,
2025-01-02 13:46:00,2,13,B012,FL160,T3,Zone_C,S-22,sorting,,3.3,47.0,1,0,0,1,1,,
2025-01-02 13:51:00,2,13,B012,FL160,T3,Zone_C,S-02,transport,1.85,5.1,47.4,1,0,0,1,1,,1.2
2025-01-02 15:18:00,2,15,B013,FL110,T3,Zone_A,C-01,checkin,1.36,3.5,46.5,1,0,0,1,1,,0.0
2025-01-02 15:23:00,2,15,B013,FL110,T3,Zone_A,S-12,screening,,2.5,51.6,1,0,0,1,1,0.0,
2025-01-02 15:26:00,2,15,B013,FL110,T3,Zone_A,S-23,sorting,,3.2,44.2,1,0,0,1,1,,
2025-01-02 15:28:00,2,15,B013,FL110,T3,Zone_A,S-03,transport,1.59,4.2,51.5,1,0,0,1,1,,0.8
2025-01-02 07:39:00,2,7,B014,FL160,T1,Zone_B,C-02,checkin,1.61,4.2,51.2,1,0,0,0,1,,0.5
2025-01-02 07:43:00,2,7,B014,FL160,T1,Zone_B,S-11,screening,,3.0,47.3,1,0,0,0,1,0.2,
2025-01-02 07:49:00,2,7,B014,FL160,T1,Zone_B,S-21,sorting,,2.9,48.2,1,0,0,0,1,,
2025-01-02 07:53:00,2,7,B014,FL160,T1,Zone_B,S-09,transport,1.7,4.4,44.6,1,0,0,0,1,,0.4
2025-01-02 05:31:00,2,5,B015,FL104,T2,Zone_A,C-02,checkin,1.74,3.5,43.8,1,1,0,0,1,,0.4
2025-01-02 05:36:00,2,5,B015,FL104,T2,Zone_A,S-13,screening,,4.9,46.3,1,0,0,0,1,1.6,
2025-01-02 05:40:00,2,5,B015,FL104,T2,Zone_A,S-23,sorting,,3.6,50.5,1,0,0,0,1,,
2025-01-02 05:45:00,2,5,B015,FL104,T2,Zone_A,S-02,transport,1.93,2.7,42.1,1,0,0,0,1,,1.4
2025-01-02 06:46:00,2,6,B016,FL140,T2,Zone_B,C-01,checkin,1.36,4.8,45.9,1,0,0,0,1,,0.4
2025-01-02 06:51:00,2,6,B016,FL140,T2,Zone_B,S-12,screening,,3.8,46.8,1,0,0,0,1,0.4,
2025-01-02 06:54:00,2,6,B016,FL140,T2,Zone_B,S-22,sorting,,4.8,47.3,1,0,0,0,1,,
2025-01-02 06:56:00,2,6,B016,FL140,T2,Zone_B,S-03,transport,1.95,3.8,44.1,1,0,0,0,1,,0.5
2025-01-03 13:30:00,3,13,B017,FL200,T3,Zone_C,S-09,transport,1.59,3.6,44.8,1,0,0,0,1,,1.2
2025-01-03 13:36:00,3,13,B017,FL200,T3,Zone_C,S-12,screening,,4.4,42.5,1,0,0,0,1,1.3,
2025-01-03 13:40:00,3,13,B017,FL200,T3,Zone_C,S-21,sorting,,3.2,46.7,1,0,0,0,1,,
2025-01-03 13:43:00,3,13,B017,FL200,T3,Zone_C,S-03,transport,1.66,3.6,42.5,1,1,1,0,1,,0.9
2025-01-03 19:55:00,3,19,B018,FL104,T1,Zone_A,S-01,transport,1.58,3.1,46.8,1,0,0,0,1,,0.7
2025-01-03 20:01:00,3,20,B018,FL104,T1,Zone_A,S-12,screening,,3.0,45.8,1,0,0,0,1,0.3,
2025-01-03 20:06:00,3,20,B018,FL104,T1,Zone_A,S-23,sorting,,4.1,51.5,1,0,0,0,1,,
2025-01-03 20:11:00,3,20,B018,FL104,T1,Zone_A,S-09,transport,1.94,4.0,47.6,1,0,0,0,1,,0.8
2025-01-03 14:24:00,3,14,B019,FL101,T3,Zone_A,C-01,checkin,1.76,5.4,49.9,1,0,0,1,1,,0.2
2025-01-03 14:29:00,3,14,B019,FL101,T3,Zone_A,S-13,screening,,5.4,46.0,1,0,0,1,1,0.1,
2025-01-03 14:34:00,3,14,B019,FL101,T3,Zone_A,S-22,sorting,,2.7,46.1,1,0,0,1,1,,
2025-01-03 14:37:00,3,14,B019,FL101,T3,Zone_A,S-03,transport,1.58,3.4,46.2,1,0,0,1,1,,0.5
2025-01-03 17:59:00,3,17,B020,FL101,T1,Zone_B,C-02,checkin,1.69,3.1,43.0,1,0,0,0,1,,0.1
2025-01-03 18:03:00,3,18,B020,FL101,T1,Zone_B,S-11,screening,,5.3,46.3,1,0,0,0,1,1.6,
2025-01-03 18:09:00,3,18,B020,FL101,T1,Zone_B,S-21,sorting,,2.9,42.7,1,0,0,0,1,,
2025-01-03 18:14:00,3,18,B020,FL101,T1,Zone_B,S-09,transport,1.85,4.9,43.1,1,0,0,0,1,,0.8
2025-01-03 17:38:00,3,17,B021,FL160,T1,Zone_C,S-01,transport,1.91,3.7,48.7,1,0,0,0,1,,1.1
2025-01-03 17:46:00,3,17,B021,FL160,T1,Zone_C,S-13,screening,,3.7,45.0,1,0,0,0,1,0.6,
2025-01-03 17:49:00,3,17,B021,FL160,T1,Zone_C,S-22,sorting,,3.9,51.3,1,0,0,0,1,,
2025-01-03 17:54:00,3,17,B021,FL160,T1,Zone_C,S-02,transport,1.76,4.1,43.0,1,0,0,0,1,,1.5
2025-01-03 14:19:00,3,14,B022,FL220,T1,Zone_C,C-02,checkin,1.38,3.4,43.7,1,0,0,0,1,,0.3
2025-01-03 14:21:00,3,14,B022,FL220,T1,Zone_C,S-11,screening,,5.2,47.2,1,0,0,0,1,1.0,
2025-01-03 14:26:00,3,14,B022,FL220,T1,Zone_C,S-22,sorting,,4.8,51.6,1,0,0,0,1,,
2025-01-03 14:32:00,3,14,B022,FL220,T1,Zone_C,S-09,transport,1.77,3.0,47.0,1,0,0,0,1,,0.1
2025-01-03 09:00:00,3,9,B023,FL170,T3,Zone_C,S-03,transport,1.95,4.9,47.0,1,0,0,0,1,,1.3
2025-01-03 09:07:00,3,9,B023,FL170,T3,Zone_C,S-13,screening,,5.3,43.5,1,0,0,0,1,2.0,
2025-01-03 09:11:00,3,9,B023,FL170,T3,Zone_C,S-23,sorting,,4.3,47.0,1,0,0,0,1,,
2025-01-03 09:15:00,3,9,B023,FL170,T3,Zone_C,S-09,transport,1.55,4.2,44.8,1,0,0,0,1,,1.2
2025-01-03 19:05:00,3,19,B024,FL104,T2,Zone_B,C-01,checkin,1.64,5.5,43.1,1,0,0,0,1,,0.2
2025-01-03 19:08:00,3,19,B024,FL104,T2,Zone_B,S-12,screening,,3.2,42.2,1,0,0,0,1,0.5,
2025-01-03 19:15:00,3,19,B024,FL104,T2,Zone_B,S-22,sorting,,4.1,43.9,1,0,0,0,1,,
2025-01-03 19:21:00,3,19,B024,FL104,T2,Zone_B,S-01,transport,1.79,4.3,45.0,1,0,0,0,1,,0.0
2025-01-04 05:07:00,4,5,B025,FL101,T2,Zone_C,C-02,checkin,1.56,3.1,42.3,1,0,0,0,1,,0.0
2025-01-04 05:11:00,4,5,B025,FL101,T2,Zone_C,S-11,screening,,2.9,45.8,1,0,0,0,1,2.1,
2025-01-04 05:17:00,4,5,B025,FL101,T2,Zone_C,S-22,sorting,,5.1,49.5,1,0,0,0,1,,
2025-01-04 05:23:00,4,5,B025,FL101,T2,Zone_C,S-01,transport,1.91,4.6,43.5,1,0,0,0,1,,1.4
2025-01-04 13:12:00,4,13,B026,FL155,T1,Zone_B,S-02,transport,1.59,3.2,52.0,1,0,0,0,1,,0.6
2025-01-04 13:16:00,4,13,B026,FL155,T1,Zone_B,S-11,screening,,2.6,47.0,1,0,0,0,0,1.2,
2025-01-04 13:19:00,4,13,B026,FL155,T1,Zone_B,S-21,sorting,,4.0,50.6,1,0,0,0,1,,
2025-01-04 13:21:00,4,13,B026,FL155,T1,Zone_B,S-09,transport,1.74,5.4,42.3,1,0,0,0,1,,1.1
2025-01-04 10:59:00,4,10,B027,FL140,T2,Zone_C,C-02,checkin,1.35,5.3,45.1,1,0,0,0,1,,0.2
2025-01-04 11:04:00,4,11,B027,FL140,T2,Zone_C,S-13,screening,,4.4,50.6,1,0,0,0,1,0.6,
2025-01-04 11:08:00,4,11,B027,FL140,T2,Zone_C,S-23,sorting,,4.2,50.0,1,0,0,0,1,,
2025-01-04 11:12:00,4,11,B027,FL140,T2,Zone_C,S-03,transport,1.71,2.7,44.0,1,0,0,0,1,,1.2
2025-01-04 17:50:00,4,17,B028,FL120,T3,Zone_C,C-02,checkin,1.38,4.5,44.5,1,0,0,0,1,,0.3
2025-01-04 17:52:00,4,17,B028,FL120,T3,Zone_C,S-11,screening,,3.6,44.8,1,0,0,0,1,2.4,
2025-01-04 17:57:00,4,17,B028,FL120,T3,Zone_C,S-22,sorting,,3.6,43.0,1,0,0,0,1,,
2025-01-04 18:02:00,4,18,B028,FL120,T3,Zone_C,S-09,transport,1.54,2.7,51.8,1,0,0,0,1,,0.9
2025-01-04 16:40:00,4,16,B029,FL200,T3,Zone_A,C-01,checkin,1.71,3.6,46.1,1,0,0,1,1,,0.3
2025-01-04 16:44:00,4,16,B029,FL200,T3,Zone_A,S-12,screening,,3.9,45.7,1,1,1,1,1,1.1,
2025-01-04 16:48:00,4,16,B029,FL200,T3,Zone_A,S-21,sorting,,2.7,43.8,1,0,0,1,1,,
2025-01-04 16:50:00,4,16,B029,FL200,T3,Zone_A,S-09,transport,1.7,3.2,48.8,1,0,0,1,1,,1.1
2025-01-04 14:36:00,4,14,B030,FL220,T3,Zone_C,C-01,checkin,1.47,3.3,46.6,1,0,0,0,1,,0.4
2025-01-04 14:40:00,4,14,B030,FL220,T3,Zone_C,S-13,screening,,3.0,51.8,1,0,0,0,1,2.2,
2025-01-04 14:47:00,4,14,B030,FL220,T3,Zone_C,S-22,sorting,,5.4,46.9,1,0,0,0,1,,
2025-01-04 14:53:00,4,14,B030,FL220,T3,Zone_C,S-02,transport,1.8,5.4,48.8,1,0,0,0,1,,1.0
2025-01-04 21:59:00,4,21,B031,FL200,T3,Zone_A,C-01,checkin,1.77,5.2,47.5,1,0,0,0,1,,0.2
2025-01-04 22:03:00,4,22,B031,FL200,T3,Zone_A,S-12,screening,,5.4,51.9,1,0,0,0,1,2.3,
2025-01-04 22:10:00,4,22,B031,FL200,T3,Zone_A,S-21,sorting,,3.8,47.5,1,0,0,0,1,,
2025-01-04 22:16:00,4,22,B031,FL200,T3,Zone_A,S-02,transport,1.65,4.4,48.5,1,0,0,0,1,,0.8
2025-01-04 16:39:00,4,16,B032,FL210,T2,Zone_A,S-03,transport,1.61,3.3,47.4,1,0,0,0,1,,0.0
2025-01-04 16:46:00,4,16,B032,FL210,T2,Zone_A,S-12,screening,,2.6,43.8,1,0,0,0,1,0.5,
2025-01-04 16:50:00,4,16,B032,FL210,T2,Zone_A,S-21,sorting,,4.3,42.7,1,1,1,0,1,,
2025-01-04 16:52:00,4,16,B032,FL210,T2,Zone_A,S-03,transport,1.51,3.9,43.5,1,0,0,0,1,,0.4
2025-01-05 20:56:00,5,20,B033,FL101,T2,Zone_B,C-02,checkin,1.34,5.4,42.7,1,0,0,0,1,,0.4
2025-01-05 20:58:00,5,20,B033,FL101,T2,Zone_B,S-11,screening,,4.2,46.1,1,1,1,0,1,0.2,
2025-01-05 21:02:00,5,21,B033,FL101,T2,Zone_B,S-22,sorting,,3.3,43.1,1,0,0,0,1,,
2025-01-05 21:07:00,5,21,B033,FL101,T2,Zone_B,S-01,transport,2.0,3.3,47.1,1,0,0,0,1,,1.1
2025-01-05 08:30:00,5,8,B034,FL200,T2,Zone_A,S-01,transport,1.73,3.1,50.3,1,0,0,0,1,,1.5
2025-01-05 08:36:00,5,8,B034,FL200,T2,Zone_A,S-13,screening,,4.0,42.6,1,0,0,0,1,0.6,
2025-01-05 08:40:00,5,8,B034,FL200,T2,Zone_A,S-22,sorting,,3.0,46.7,1,0,0,0,1,,
2025-01-05 08:42:00,5,8,B034,FL200,T2,Zone_A,S-01,transport,1.69,5.5,46.0,1,0,0,0,1,,0.3
2025-01-05 08:43:00,5,8,B035,FL104,T1,Zone_B,S-01,transport,1.59,4.0,44.4,1,0,0,0,1,,0.1
2025-01-05 08:50:00,5,8,B035,FL104,T1,Zone_B,S-12,screening,,4.7,47.6,1,1,1,0,1,1.9,
2025-01-05 08:55:00,5,8,B035,FL104,T1,Zone_B,S-23,sorting,,3.5,50.0,1,0,0,0,1,,
2025-01-05 08:58:00,5,8,B035,FL104,T1,Zone_B,S-02,transport,1.98,5.4,48.5,1,0,0,0,1,,0.5
2025-01-05 08:44:00,5,8,B036,FL110,T2,Zone_B,C-02,checkin,1.78,4.9,51.6,1,0,1,1,1,,0.1
2025-01-05 08:47:00,5,8,B036,FL110,T2,Zone_B,S-11,screening,,2.9,49.8,1,0,1,1,1,0.9,
2025-01-05 08:54:00,5,8,B036,FL110,T2,Zone_B,S-22,sorting,,4.7,45.4,1,0,0,1,1,,
2025-01-05 08:56:00,5,8,B036,FL110,T2,Zone_B,S-01,transport,1.56,4.9,44.4,1,1,1,1,1,,0.8
2025-01-05 06:31:00,5,6,B037,FL220,T2,Zone_A,C-02,checkin,1.52,3.3,45.1,1,0,1,1,1,,0.2
2025-01-05 06:36:00,5,6,B037,FL220,T2,Zone_A,S-11,screening,,2.8,51.2,1,0,0,1,1,0.6,
2025-01-05 06:39:00,5,6,B037,FL220,T2,Zone_A,S-21,sorting,,3.6,46.1,1,0,1,1,0,,
2025-01-05 06:43:00,5,6,B037,FL220,T2,Zone_A,S-02,transport,1.85,3.8,48.4,1,0,1,1,1,,0.3
2025-01-05 21:01:00,5,21,B038,FL210,T2,Zone_B,C-01,checkin,1.74,4.8,48.3,1,1,1,0,1,,0.1
2025-01-05 21:04:00,5,21,B038,FL210,T2,Zone_B,S-13,screening,,4.8,42.9,1,0,0,0,1,1.5,
2025-01-05 21:10:00,5,21,B038,FL210,T2,Zone_B,S-23,sorting,,4.7,49.7,1,0,0,0,1,,
2025-01-05 21:14:00,5,21,B038,FL210,T2,Zone_B,S-02,transport,1.57,5.4,44.5,1,0,0,0,1,,0.4
2025-01-05 14:47:00,5,14,B039,FL115,T2,Zone_B,C-01,checkin,1.57,4.0,49.3,1,0,0,0,1,,0.3
2025-01-05 14:50:00,5,14,B039,FL115,T2,Zone_B,S-13,screening,,3.4,50.1,1,0,0,0,1,1.8,
2025-01-05 14:54:00,5,14,B039,FL115,T2,Zone_B,S-22,sorting,,3.0,48.8,1,1,1,0,1,,
2025-01-05 14:57:00,5,14,B039,FL115,T2,Zone_B,S-09,transport,1.79,2.6,47.0,1,0,0,0,1,,1.1
2025-01-05 11:37:00,5,11,B040,FL155,T2,Zone_A,S-03,transport,1.9,3.3,43.4,1,0,0,0,1,,1.4
2025-01-05 11:45:00,5,11,B040,FL155,T2,Zone_A,S-13,screening,,2.9,50.0,1,0,0,0,0,0.8,
2025-01-05 11:50:00,5,11,B040,FL155,T2,Zone_A,S-21,sorting,,2.7,48.5,1,0,0,0,1,,
2025-01-05 11:56:00,5,11,B040,FL155,T2,Zone_A,S-02,transport,1.96,4.1,51.9,1,0,0,0,1,,0.7
2025-01-06 08:27:00,6,8,B041,FL220,T3,Zone_C,C-02,checkin,1.41,4.4,49.5,1,0,0,0,1,,0.1
2025-01-06 08:32:00,6,8,B041,FL220,T3,Zone_C,S-12,screening,,3.1,46.1,1,0,0,0,1,0.4,
2025-01-06 08:38:00,6,8,B041,FL220,T3,Zone_C,S-21,sorting,,3.6,42.1,1,0,0,0,1,,
2025-01-06 08:40:00,6,8,B041,FL220,T3,Zone_C,S-09,transport,1.56,3.4,43.6,1,0,0,0,1,,0.4
2025-01-06 07:27:00,6,7,B042,FL155,T2,Zone_A,S-09,transport,1.79,3.3,44.2,1,0,0,0,1,,1.3
2025-01-06 07:33:00,6,7,B042,FL155,T2,Zone_A,S-13,screening,,3.2,45.7,1,0,0,0,1,0.3,
2025-01-06 07:38:00,6,7,B042,FL155,T2,Zone_A,S-22,sorting,,2.7,45.9,1,0,0,0,1,,
2025-01-06 07:41:00,6,7,B042,FL155,T2,Zone_A,S-02,transport,1.99,5.5,44.5,1,0,0,0,1,,0.7
2025-01-06 16:48:00,6,16,B043,FL220,T2,Zone_B,C-01,checkin,1.24,3.8,52.0,1,0,0,0,1,,0.5
2025-01-06 16:50:00,6,16,B043,FL220,T2,Zone_B,S-13,screening,,3.2,42.3,1,0,0,0,1,2.4,
2025-01-06 16:56:00,6,16,B043,FL220,T2,Zone_B,S-22,sorting,,3.3,42.5,1,0,0,0,0,,
2025-01-06 17:00:00,6,17,B043,FL220,T2,Zone_B,S-09,transport,1.86,7.4,58.5,1,0,0,0,1,,0.0
2025-01-06 13:52:00,6,13,B044,FL150,T3,Zone_A,S-02,transport,1.63,4.3,49.9,1,0,0,0,1,,1.2
2025-01-06 13:59:00,6,13,B044,FL150,T3,Zone_A,S-13,screening,,4.8,50.0,1,0,0,0,1,0.3,
2025-01-06 14:05:00,6,14,B044,FL150,T3,Zone_A,S-21,sorting,,4.8,45.9,1,0,0,0,1,,
2025-01-06 14:09:00,6,14,B044,FL150,T3,Zone_A,S-02,transport,1.51,5.2,50.4,1,0,0,0,1,,1.3
2025-01-06 13:32:00,6,13,B045,FL210,T1,Zone_B,C-02,checkin,1.47,2.7,45.7,1,0,0,0,0,,0.4
2025-01-06 13:34:00,6,13,B045,FL210,T1,Zone_B,S-12,screening,,4.2,46.1,1,0,0,0,1,0.8,
2025-01-06 13:39:00,6,13,B045,FL210,T1,Zone_B,S-22,sorting,,3.8,47.1,1,0,0,0,1,,
2025-01-06 13:42:00,6,13,B045,FL210,T1,Zone_B,S-01,transport,1.61,2.7,47.2,1,0,0,0,1,,0.0
2025-01-06 16:19:00,6,16,B046,FL140,T1,Zone_B,S-01,transport,1.83,3.5,49.7,1,0,0,0,1,,0.0
2025-01-06 16:25:00,6,16,B046,FL140,T1,Zone_B,S-11,screening,,3.5,45.8,1,0,0,0,1,0.2,
2025-01-06 16:32:00,6,16,B046,FL140,T1,Zone_B,S-22,sorting,,5.5,51.3,1,0,0,0,1,,
2025-01-06 16:34:00,6,16,B046,FL140,T1,Zone_B,S-03,transport,1.75,3.1,47.9,1,0,0,0,1,,0.6
2025-01-06 16:19:00,6,16,B047,FL170,T1,Zone_C,C-01,checkin,1.43,4.3,43.7,1,0,0,0,1,,0.1
2025-01-06 16:21:00,6,16,B047,FL170,T1,Zone_C,S-12,screening,,3.0,49.4,1,0,0,0,1,1.0,
2025-01-06 16:26:00,6,16,B047,FL170,T1,Zone_C,S-21,sorting,,3.8,50.5,1,0,0,0,0,,
2025-01-06 16:29:00,6,16,B047,FL170,T1,Zone_C,S-09,transport,1.79,7.8,56.8,1,1,1,0,1,,0.6
2025-01-06 15:43:00,6,15,B048,FL220,T2,Zone_A,C-02,checkin,1.35,3.1,51.2,1,0,0,0,1,,0.2
2025-01-06 15:45:00,6,15,B048,FL220,T2,Zone_A,S-12,screening,,2.8,48.2,1,0,0,0,1,0.6,
2025-01-06 15:50:00,6,15,B048,FL220,T2,Zone_A,S-21,sorting,,3.4,49.1,1,0,0,0,1,,
2025-01-06 15:55:00,6,15,B048,FL220,T2,Zone_A,S-01,transport,1.64,4.7,50.6,1,0,0,0,1,,0.0
2025-01-07 07:45:00,7,7,B049,FL101,T3,Zone_C,C-01,checkin,1.43,3.8,43.8,1,0,0,0,1,,0.5
2025-01-07 07:48:00,7,7,B049,FL101,T3,Zone_C,S-12,screening,,3.6,49.2,1,0,0,0,1,2.3,
2025-01-07 07:54:00,7,7,B049,FL101,T3,Zone_C,S-22,sorting,,3.2,50.7,1,0,0,0,1,,
2025-01-07 07:59:00,7,7,B049,FL101,T3,Zone_C,S-03,transport,1.6,3.6,49.5,1,0,0,0,1,,1.2
2025-01-07 11:22:00,7,11,B050,FL200,T3,Zone_B,S-02,transport,1.97,3.0,42.3,1,0,0,0,1,,1.1
2025-01-07 11:25:00,7,11,B050,FL200,T3,Zone_B,S-12,screening,,3.8,48.9,1,0,0,0,1,1.0,
2025-01-07 11:28:00,7,11,B050,FL200,T3,Zone_B,S-22,sorting,,4.3,45.7,1,0,0,0,1,,
2025-01-07 11:34:00,7,11,B050,FL200,T3,Zone_B,S-01,transport,1.54,4.3,51.9,1,0,0,0,1,,0.1
2025-01-07 14:17:00,7,14,B051,FL150,T1,Zone_C,S-02,transport,1.6,5.4,51.0,1,0,0,0,1,,0.8
2025-01-07 14:20:00,7,14,B051,FL150,T1,Zone_C,S-11,screening,,5.0,43.0,1,0,0,0,1,0.7,
2025-01-07 14:23:00,7,14,B051,FL150,T1,Zone_C,S-23,sorting,,3.3,51.3,1,0,0,0,0,,
2025-01-07 14:28:00,7,14,B051,FL150,T1,Zone_C,S-01,transport,1.75,3.5,46.3,1,0,0,0,1,,0.3
2025-01-07 13:13:00,7,13,B052,FL200,T3,Zone_B,S-01,transport,1.71,4.8,43.6,1,0,0,0,1,,0.9
2025-01-07 13:16:00,7,13,B052,FL200,T3,Zone_B,S-12,screening,,4.4,48.3,1,0,0,0,1,2.5,
2025-01-07 13:22:00,7,13,B052,FL200,T3,Zone_B,S-23,sorting,,5.0,43.6,1,0,0,0,1,,
2025-01-07 13:25:00,7,13,B052,FL200,T3,Zone_B,S-02,transport,1.99,2.6,48.5,1,0,0,0,1,,1.1
2025-01-07 20:19:00,7,20,B053,FL155,T1,Zone_C,C-01,checkin,1.43,3.9,48.5,1,0,0,1,1,,0.2
2025-01-07 20:24:00,7,20,B053,FL155,T1,Zone_C,S-12,screening,,2.6,49.6,1,0,0,1,1,0.6,
2025-01-07 20:30:00,7,20,B053,FL155,T1,Zone_C,S-23,sorting,,3.2,50.3,1,0,0,1,1,,
2025-01-07 20:33:00,7,20,B053,FL155,T1,Zone_C,S-01,transport,2.0,4.3,44.2,1,0,0,1,1,,1.3
